Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Active Mean,Idle Mean
6,5214401.000,8,7,278,3380,34.000,97.447,482.000,631.960,701.519,2.877,687851.467,1886823.670,868974.000,1899404.072,850654.667,1858268.291,1.534,1.371,243.000,490.775,2,2,0,3,14,0,0.000,0.000,1448.000,2.000,7,278,6,3380,0.000,1.000
6,5074645.000,8,7,278,3380,34.000,97.447,482.000,631.960,720.839,2.956,671502.467,1873995.592,841956.333,1875136.095,836799.833,1857742.136,1.576,1.391,243.000,490.775,2,2,0,3,14,0,0.000,0.000,1448.000,2.000,8,278,6,3380,0.000,1.000
6,12194155.000,19,13,606,293,31.000,106.907,22.000,36.634,73.724,2.624,762117.969,1080738.279,717285.412,1019928.490,1016160.250,1132067.520,1.558,1.066,28.000,83.813,2,2,3,14,28,0,0.000,0.000,0.000,0.000,18,606,12,293,0.000,1.000
6,8048185.000,41,49,2816,6584,68.000,197.796,134.000,274.790,1167.965,11.183,178084.633,488615.803,205511.846,513261.068,166930.312,466848.925,5.094,6.088,104.000,244.173,2,2,0,52,89,0,1288.000,1.000,1292.000,2.000,41,2816,49,6584,0.000,1.000
6,5214970.000,8,7,278,3380,34.000,97.447,482.000,631.960,701.442,2.876,679379.333,1856951.636,847322.333,1859576.037,851126.000,1838698.984,1.534,1.354,243.000,490.775,2,2,0,3,14,0,0.000,0.000,1448.000,2.000,8,278,7,3380,0.000,1.000
6,2924259.000,35,36,2336,7528,66.000,215.092,209.000,389.923,3373.162,24.280,82311.423,194548.781,88484.182,198286.049,83546.657,190860.003,11.986,12.311,138.000,323.069,2,2,0,36,70,0,1288.000,1.000,1344.000,3.000,33,2312,34,7528,0.000,1.000
6,5181900.000,8,7,278,3380,34.000,97.447,482.000,631.960,705.919,2.895,681711.400,1830864.270,856302.500,1836011.262,847976.000,1809713.963,1.544,1.369,243.000,490.775,2,2,0,3,14,0,0.000,0.000,1448.000,2.000,8,278,7,3380,0.000,1.000
6,16202714.000,19,13,519,293,27.000,85.187,22.000,36.634,50.115,1.975,1012643.531,1358561.079,953086.824,1298181.653,1350176.417,1397850.501,1.173,0.802,25.000,68.231,2,2,3,14,28,0,0.000,0.000,0.000,0.000,18,519,12,293,0.000,1.000
6,13478769.000,68,76,3872,7304,56.000,155.240,96.000,174.715,829.156,10.683,187199.368,474035.932,204216.167,483488.626,179712.560,465224.832,5.045,5.638,77.000,166.516,2,2,0,84,143,0,1288.000,1.000,1136.000,1.000,65,3848,74,7304,0.000,1.000
6,11313682.000,19,13,693,293,36.000,125.112,22.000,36.634,87.151,2.828,702638.906,950681.960,661004.529,892615.068,937280.667,998957.459,1.679,1.151,30.000,97.148,2,2,3,14,28,0,0.000,0.000,0.000,0.000,19,693,13,293,0.000,1.000
6,5080136.000,9,8,278,3864,30.000,92.062,483.000,591.144,815.333,3.346,593809.765,1761449.994,725679.857,1768183.781,716429.571,1745426.292,1.772,1.595,243.000,468.416,2,2,0,3,16,0,0.000,0.000,1448.000,2.000,7,0,5,3864,0.000,1.000
6,5177693.000,8,7,278,3380,34.000,97.447,482.000,631.960,706.492,2.897,676405.133,1887443.094,848281.333,1895879.296,842731.500,1863684.166,1.545,1.373,243.000,490.775,2,2,0,3,14,0,0.000,0.000,1448.000,2.000,8,278,7,3380,0.000,1.000
6,11177294.000,19,13,728,293,38.000,132.853,22.000,36.634,91.346,2.863,698566.875,1053152.098,657473.000,995879.824,931424.917,1103976.369,1.700,1.163,31.000,102.855,2,2,3,14,28,0,0.000,0.000,0.000,0.000,18,728,12,293,0.000,1.000
6,1687210.000,26,28,2064,5128,79.000,248.430,183.000,350.753,4262.658,32.006,60233.574,163944.674,66800.042,175905.659,61089.333,152399.186,15.411,16.595,133.000,308.494,2,2,0,28,53,0,1288.000,1.000,1292.000,2.000,26,2064,28,5128,0.000,1.000
6,10214415.000,19,13,915,293,48.000,180.644,22.000,36.634,118.264,3.133,638365.562,838989.577,600811.529,797278.841,851158.500,867935.589,1.860,1.273,37.000,138.317,2,2,3,14,28,0,0.000,0.000,0.000,0.000,18,915,12,293,0.000,1.000
6,15209463.000,19,13,585,293,30.000,102.356,22.000,36.634,57.727,2.104,950579.375,1241115.030,894662.647,1180368.102,1267439.583,1282156.394,1.249,0.855,27.000,80.515,2,2,3,14,28,0,0.000,0.000,0.000,0.000,16,569,10,154,0.000,1.000
