Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Active Mean,Idle Mean
17,38364.000,1,1,51,274,51.000,0.000,274.000,0.000,8471.484,52.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.066,162.000,111.501,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,51,1,274,0.000,1.000
17,46167.000,4,4,232,3300,58.000,0.000,825.000,0.000,76504.863,173.284,226.000,413.848,359.500,268.500,363.000,454.685,4592.423,86.642,441.000,383.500,0,0,0,0,0,0,0.000,0.000,0.000,0.000,4,232,4,3300,0.000,1.000
17,11846.000,2,2,112,632,56.000,0.000,316.000,0.000,62806.010,337.667,125.000,0.000,0.000,0.000,500.000,0.000,9569.378,168.833,186.000,130.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2,112,2,632,0.000,1.000
17,97735.000,5,5,275,3196,55.000,2.179,639.200,35.600,35514.401,102.317,9529.200,19101.692,16244.667,22880.797,11639.500,14408.538,102.254,51.159,347.000,293.186,0,0,0,0,0,0,0.000,0.000,0.000,0.000,4,219,5,3196,0.000,1.000
17,142579.000,1,1,28,76,28.000,0.000,76.000,0.000,729.420,14.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.014,52.000,24.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,28,1,76,0.000,1.000
17,150077.000,2,2,112,1602,56.000,0.000,801.000,0.000,11420.804,26.653,51.750,0.000,0.000,0.000,207.000,0.000,71428.571,13.326,428.000,372.500,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,56,2,1602,0.000,1.000
17,267604.000,1,1,56,328,56.000,0.000,328.000,0.000,1434.956,7.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.737,192.000,136.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,56,1,328,0.000,1.000
17,637.000,1,1,28,76,28.000,0.000,76.000,0.000,163265.306,3139.717,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1569.859,52.000,24.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,28,1,76,0.000,1.000
17,64550.000,2,2,70,184,35.000,0.000,92.000,6.000,3934.934,61.967,8359.000,0.000,0.000,0.000,33436.000,0.000,63.945,30.984,63.000,28.818,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2,70,2,184,0.000,1.000
17,322.000,1,1,29,77,29.000,0.000,77.000,0.000,329192.547,6211.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3105.590,53.000,24.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,29,1,77,0.000,1.000
17,501.000,1,1,28,76,28.000,0.000,76.000,0.000,207584.830,3992.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1996.008,52.000,24.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,28,1,76,-0.002,1.002
17,49117.000,1,1,53,641,53.000,0.000,641.000,0.000,14129.527,40.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.360,347.000,294.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,53,1,641,0.000,1.000
17,38556.000,1,1,53,57,53.000,0.000,57.000,0.000,2852.993,51.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.936,55.000,2.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,53,1,57,0.000,1.000
17,54220.000,1,1,53,570,53.000,0.000,570.000,0.000,11490.225,36.887,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.443,311.000,258.500,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,53,1,570,0.000,1.000
17,145450.000,1,1,30,46,30.000,0.000,46.000,0.000,522.516,13.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.875,38.000,8.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,30,1,46,0.000,1.000
17,430.000,1,1,30,46,30.000,0.000,46.000,0.000,176744.186,4651.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2325.581,38.000,8.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,30,1,46,0.000,1.000
17,43860.000,1,1,51,574,51.000,0.000,574.000,0.000,14249.886,45.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.800,312.000,261.500,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,51,1,574,0.000,1.000
17,36967.000,1,1,51,71,51.000,0.000,71.000,0.000,3300.241,54.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.051,61.000,10.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,51,1,71,-0.000,1.000
17,94573.000,3,3,173,1886,57.667,5.270,628.667,42.898,21771.542,63.443,12354.000,18130.514,37551.000,0.000,18286.500,11850.500,63.920,31.722,343.000,287.126,0,0,0,0,0,0,0.000,0.000,0.000,0.000,3,173,3,1886,0.000,1.000
17,142271.000,1,1,28,60,28.000,0.000,60.000,0.000,618.538,14.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.029,44.000,16.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,28,1,60,0.000,1.000
17,36485.000,1,1,61,65,61.000,0.000,65.000,0.000,3453.474,54.817,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.409,63.000,2.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,61,1,65,0.000,1.000
17,34772.000,1,1,61,77,61.000,0.000,77.000,0.000,3968.710,57.518,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.759,69.000,8.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,61,1,77,0.000,1.000
