Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Active Mean,Idle Mean
6,27767559.000,1642,565,16380,0,9.000,1.093,0.000,0.000,589.897,79.481,22944.181,98354.727,16558.476,74061.911,41634.589,146236.226,60.047,20.347,7.000,4.395,0,2203,4,0,565,0,0.000,0.000,0.000,0.000,1635,16310,565,0,0.000,1.000
6,4895455.000,403,0,0,0,0.000,0.000,0.000,0.000,0.000,82.321,12131.744,47383.894,12192.252,47383.855,0.000,0.000,82.321,0.000,0.000,0.000,403,0,0,0,0,0,0.000,0.000,0.000,0.000,385,0,0,0,0.000,1.000
6,29812553.000,1948,794,0,0,0.000,0.000,0.000,0.000,0.000,91.975,21364.904,91846.342,14990.630,65371.844,37088.021,135288.311,66.306,26.633,0.000,0.000,0,2738,4,0,794,0,0.000,0.000,0.000,0.000,1948,0,794,0,0.000,1.000
6,2751581.000,115,0,0,0,0.000,0.000,0.000,0.000,0.000,41.794,23923.096,44717.833,24346.513,44715.829,0.000,0.000,41.794,0.000,0.000,0.000,0,0,115,0,0,0,0.000,0.000,0.000,0.000,113,0,0,0,0.000,1.000
6,24238233.000,1167,0,0,0,0.000,0.000,0.000,0.000,0.000,48.147,20648.154,61256.435,20683.602,61256.424,0.000,0.000,48.147,0.000,0.000,0.000,1167,0,0,0,0,0,0.000,0.000,0.000,0.000,1166,0,0,0,0.000,1.000
6,32561821.000,2588,0,0,0,0.000,0.000,0.000,0.000,0.000,79.480,12207.293,48243.047,12216.734,48243.046,0.000,0.000,79.480,0.000,0.000,0.000,0,0,2588,0,0,0,0.000,0.000,0.000,0.000,2588,0,0,0,0.000,1.000
6,33916991.000,2090,0,0,0,0.000,0.000,0.000,0.000,0.000,61.621,15715.329,49588.570,15730.382,49588.568,0.000,0.000,61.621,0.000,0.000,0.000,2090,0,0,2090,0,2090,0.000,0.000,0.000,0.000,2085,0,0,0,0.000,1.000
6,10677266.000,692,386,0,0,0.000,0.000,0.000,0.000,0.000,100.962,18578.495,62228.416,14880.357,55798.507,25351.096,71847.810,66.688,36.152,0.000,0.000,0,1076,2,0,386,0,0.000,0.000,0.000,0.000,692,0,386,0,0.000,1.000
6,39938177.000,5176,2614,0,0,0.000,0.000,0.000,0.000,0.000,195.051,9864.430,59781.530,7432.009,35456.942,14692.189,90144.216,130.561,65.451,0.000,0.000,0,7712,62,0,2614,0,0.000,0.000,0.000,0.000,5176,0,2614,0,0.000,1.000
6,15319502.000,350,188,0,0,0.000,0.000,0.000,0.000,0.000,35.119,51921.743,192181.593,42815.592,153889.719,69700.920,247233.298,23.483,12.272,0.000,0.000,0,0,188,0,350,0,0.000,0.000,0.000,0.000,348,0,188,0,0.000,1.000
6,9079493.000,256,84,0,0,0.000,0.000,0.000,0.000,0.000,37.447,42326.479,132995.032,34211.886,118950.586,68688.964,166191.637,29.129,9.252,0.000,0.000,0,339,1,0,84,0,0.000,0.000,0.000,0.000,256,0,84,0,0.000,1.000
6,12312682.000,324,141,0,0,0.000,0.000,0.000,0.000,0.000,37.766,46325.776,163654.583,36070.053,133071.358,70906.636,216353.446,27.891,11.452,0.000,0.000,0,0,141,0,324,0,0.000,0.000,0.000,0.000,322,0,141,0,0.000,1.000
6,29574178.000,2475,1217,19090,0,7.000,4.260,0.000,0.000,645.496,124.839,12438.240,123831.414,11758.039,142229.052,13852.264,73324.408,83.688,64.665,5.000,5.000,523,3126,43,523,1217,523,0.000,0.000,0.000,0.000,2472,19060,1217,0,0.000,1.000
6,13759204.000,446,113,0,0,0.000,0.000,0.000,0.000,0.000,40.627,43734.324,139103.217,30969.198,124118.467,95510.384,177930.737,32.415,8.307,0.000,0.000,0,557,1,0,113,0,0.000,0.000,0.000,0.000,437,0,113,0,0.000,1.000
6,11140488.000,1371,0,0,0,0.000,0.000,0.000,0.000,0.000,123.065,8037.868,37663.334,8049.611,37663.332,0.000,0.000,123.065,0.000,0.000,0.000,1371,0,0,0,0,0,0.000,0.000,0.000,0.000,1370,0,0,0,0.000,1.000
6,21255579.000,1356,502,0,0,0.000,0.000,0.000,0.000,0.000,87.412,22276.260,77675.485,15166.686,55666.807,41623.948,115990.577,65.488,23.617,0.000,0.000,0,1855,1,0,502,0,0.000,0.000,0.000,0.000,1356,0,502,0,0.000,1.000
6,1524788.000,100,0,0,0,0.000,0.000,0.000,0.000,0.000,65.583,15244.500,64991.411,15555.612,64990.667,0.000,0.000,65.583,0.000,0.000,0.000,100,0,0,0,0,0,0.000,0.000,0.000,0.000,95,0,0,0,0.000,1.000
6,29850488.000,2707,1295,0,0,0.000,0.000,0.000,0.000,0.000,134.068,14554.768,62714.706,10757.401,51926.195,22526.594,80155.339,90.996,43.383,0.000,0.000,0,0,1295,0,2707,0,0.000,0.000,0.000,0.000,2705,0,1295,0,0.000,1.000
6,36056246.000,2770,1124,0,0,0.000,0.000,0.000,0.000,0.000,107.998,18197.987,79104.437,12826.570,62583.833,31486.212,108533.062,76.824,31.281,0.000,0.000,0,3882,7,0,1124,0,0.000,0.000,0.000,0.000,2770,0,1124,0,0.000,1.000
6,5139890.000,98,0,0,0,0.000,0.000,0.000,0.000,0.000,19.067,51773.306,109877.768,52851.917,109872.474,0.000,0.000,19.067,0.000,0.000,0.000,0,0,98,0,0,0,0.000,0.000,0.000,0.000,98,0,0,0,0.000,1.000
6,25635267.000,1098,0,0,0,0.000,0.000,0.000,0.000,0.000,42.832,23208.182,68026.840,23250.533,68026.827,0.000,0.000,42.832,0.000,0.000,0.000,0,0,1098,0,0,0,0.000,0.000,0.000,0.000,1096,0,0,0,0.000,1.000
6,51722208.000,4695,0,0,0,0.000,0.000,0.000,0.000,0.000,90.773,10680.827,46496.070,10685.379,46496.070,0.000,0.000,90.773,0.000,0.000,0.000,0,0,4695,0,0,0,0.000,0.000,0.000,0.000,4695,0,0,0,0.000,1.000
6,156.000,2,1,16,0,8.000,8.000,0.000,0.000,102564.103,19230.769,0.000,0.000,0.000,0.000,0.000,0.000,12820.513,11111.111,5.000,7.550,0,2,1,0,1,0,0.000,0.000,0.000,0.000,1,16,0,0,0.006,0.994
6,2327501.000,2,2,16,0,8.000,8.000,0.000,0.000,6.874,1.719,198941.500,0.000,0.000,0.000,795766.000,0.000,0.859,0.864,4.000,6.928,0,3,1,0,2,0,0.000,0.000,0.000,0.000,2,16,2,0,0.000,1.000
6,72599813.000,2412,687,0,0,0.000,0.000,0.000,0.000,0.000,42.686,46477.931,210211.462,29963.793,124366.358,104697.328,375159.471,33.223,9.483,0.000,0.000,0,2963,133,0,687,0,0.000,0.000,0.000,0.000,2405,0,687,0,0.000,1.000
6,24122694.000,1329,780,0,0,0.000,0.000,0.000,0.000,0.000,87.428,19992.023,118646.776,15992.276,92388.094,26882.448,153108.067,62.111,32.335,0.000,0.000,0,2009,99,0,780,0,0.000,0.000,0.000,0.000,1329,0,780,0,0.000,1.000
6,0.000,1,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,0,0,1,0,0.000,0.000,0.000,0.000,1,0,0,0,0.000,0.000
6,19170755.000,170,69,1570,0,9.000,2.675,0.000,0.000,81.896,12.467,141748.485,579318.998,113147.756,464342.571,218662.721,790022.558,8.868,3.882,6.000,4.781,0,226,13,0,69,0,0.000,0.000,0.000,0.000,164,1510,69,0,0.000,1.000
6,31871506.000,370,222,0,0,0.000,0.000,0.000,0.000,0.000,18.575,94189.777,489170.580,73253.356,356930.536,130330.828,650817.772,13.634,6.965,0.000,0.000,0,0,222,0,370,0,0.000,0.000,0.000,0.000,370,0,222,0,0.000,1.000
6,45136151.000,493,230,0,0,0.000,0.000,0.000,0.000,0.000,16.018,100823.419,594258.215,91713.468,451187.636,121676.939,820505.468,10.923,7.323,0.000,0.000,170,0,230,170,323,170,0.000,0.000,0.000,0.000,490,0,230,0,0.000,1.000
6,1560797.000,40,0,0,0,0.000,0.000,0.000,0.000,0.000,25.628,39016.800,74177.511,41070.316,74149.081,0.000,0.000,25.628,0.000,0.000,0.000,40,0,0,40,0,40,0.000,0.000,0.000,0.000,39,0,0,0,0.000,1.000
6,55122216.000,484,28,0,0,0.000,0.000,0.000,0.000,0.000,9.288,134739.574,510474.809,114352.004,430210.256,513666.519,1207252.666,8.780,1.592,0.000,0.000,0,0,448,0,64,0,0.000,0.000,0.000,0.000,479,0,25,0,0.000,1.000
6,153571978.000,5855,1842,8880,0,1.000,3.624,0.000,0.000,57.823,50.120,32639.744,229330.968,25349.360,148815.587,55870.889,385592.325,38.125,17.568,1.000,3.198,945,6536,213,0,1842,0,0.000,0.000,0.000,0.000,5847,8850,1841,0,0.000,1.000
6,10460.000,59,0,0,0,0.000,0.000,0.000,0.000,0.000,5640.535,175.051,842.981,181.193,842.959,0.000,0.000,5640.535,0.000,0.000,0.000,0,0,59,0,0,0,0.000,0.000,0.000,0.000,40,0,0,0,0.003,0.997
6,10799912.000,2097,1504,0,0,0.000,0.000,0.000,0.000,0.000,333.429,5151.871,39116.034,3902.412,31018.709,6903.748,48129.079,245.917,139.260,0.000,0.000,0,0,1504,0,2097,0,0.000,0.000,0.000,0.000,2097,0,1504,0,0.000,1.000
6,7254969.000,412,239,2060,0,5.000,5.000,0.000,0.000,283.943,89.732,21719.086,136985.728,17687.039,122596.938,28938.819,158490.824,56.789,33.008,3.000,4.654,0,445,206,0,239,0,0.000,0.000,0.000,0.000,410,2040,239,0,0.000,1.000
6,22656383.000,1707,1206,0,0,0.000,0.000,0.000,0.000,0.000,128.573,15234.765,199908.227,13178.567,197872.555,18182.085,202717.484,75.343,53.262,0.000,0.000,0,850,1104,0,1435,0,0.000,0.000,0.000,0.000,1701,0,1206,0,0.000,1.000
6,0.000,1,0,16,0,16.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,1,0,0,1,0,1,0.000,0.000,0.000,0.000,1,16,0,0,0.000,0.000
6,8277639.000,12108,0,0,0,0.000,0.000,0.000,0.000,0.000,1462.736,456.338,1400.731,456.413,1400.731,0.000,0.000,1462.736,0.000,0.000,0.000,12108,0,0,12108,0,12108,0.000,0.000,0.000,0.000,12108,0,0,0,0.001,0.999
