Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Active Mean,Idle Mean
178950.000,172,329,786,455282,4.000,40.748,1383.000,265.010,2548577.815,2799.665,658.581,3059.508,973.141,3676.317,501.570,2670.448,962.949,1838.502,910.000,689.619,2,2,3,41,498,0,0.000,0.000,1437.000,315.000,172,786,329,455282,0.004,0.996
520918.000,90,169,1368,224991,15.000,83.469,1331.000,355.824,434538.641,497.199,3979.019,26712.514,5857.398,32092.958,3066.161,23348.316,172.772,324.515,873.000,691.200,2,2,0,21,258,0,0.000,0.000,1437.000,154.000,90,1368,169,224991,0.001,0.999
268687.000,14,16,788,5123,56.000,135.973,320.000,511.058,21999.576,111.654,13645.033,26552.400,17042.667,27704.954,13655.933,25411.947,52.146,59.549,197.000,405.890,2,2,3,11,27,0,0.000,0.000,1440.000,2.000,14,788,16,5123,0.000,1.000
356799.000,110,211,787,281213,7.000,52.743,1332.000,308.413,790360.960,899.666,2133.642,12088.801,3174.574,14594.845,1628.786,10532.639,308.297,591.542,878.000,677.706,2,2,0,64,320,0,0.000,0.000,1408.000,198.000,110,787,211,281213,0.001,0.999
361838.000,163,315,805,296880,4.000,42.052,942.000,672.870,822702.425,1321.033,1341.201,5124.083,1994.839,6228.707,1018.869,4416.247,450.478,870.914,622.000,704.618,2,2,0,112,477,0,0.000,0.000,1439.000,203.000,163,805,315,296880,0.002,0.998
542744.000,87,165,768,218574,8.000,58.951,1324.000,358.937,404135.283,464.307,4270.794,31176.929,6331.965,37684.977,3280.628,27139.312,160.333,304.011,870.000,690.612,2,2,3,21,249,0,0.000,0.000,1434.000,150.000,87,768,165,218574,0.001,0.999
506014.000,83,157,785,210175,9.000,60.552,1338.000,345.928,416905.461,474.295,4175.975,36000.058,6189.235,43463.326,3210.936,31385.270,164.027,310.355,879.000,692.285,2,2,0,13,239,0,0.000,0.000,1439.000,144.000,83,785,157,210175,0.001,0.999
97358.000,13,15,789,4078,60.000,140.399,271.000,494.462,49990.756,287.598,6083.786,7477.853,7728.273,8009.984,6095.357,6878.795,133.739,154.071,173.000,388.132,2,2,3,9,25,0,0.000,0.000,1440.000,2.000,13,789,15,4078,0.000,1.000
131209.000,15,17,873,6813,58.000,133.333,400.000,599.969,58578.299,243.886,7957.969,16514.241,9784.308,17488.136,7966.188,15591.801,114.491,129.564,240.000,477.845,2,2,3,10,29,0,0.000,0.000,1440.000,4.000,15,873,17,6813,0.000,1.000
1239152.000,198,214,786,288038,3.000,38.005,1345.000,336.849,233081.979,332.485,5990.444,57504.854,6294.480,58235.747,5795.047,56822.905,159.823,172.699,701.000,713.576,2,2,3,30,409,0,0.000,0.000,1435.000,199.000,198,786,214,288038,0.000,1.000
280691.000,31,51,784,59844,25.000,97.864,1173.000,504.353,215995.525,292.136,6506.098,19592.819,9199.000,22434.424,5334.580,17579.355,110.442,181.770,739.000,686.775,2,2,0,22,81,0,0.000,0.000,1402.000,42.000,31,784,51,59844,0.001,0.999
857741.000,117,148,773,190905,6.000,51.062,1289.000,409.164,223468.390,308.951,6423.691,36815.089,7399.774,39167.162,5791.184,34848.152,136.457,172.546,723.000,707.613,2,2,3,20,262,0,0.000,0.000,1437.000,130.000,117,773,148,190905,0.000,1.000
230771.000,264,518,789,727766,2.000,34.197,1404.000,203.420,3157047.463,3388.641,567.474,4335.196,852.927,5357.718,426.108,3702.693,1145.983,2244.649,931.000,683.622,2,2,3,28,779,0,0.000,0.000,1436.000,505.000,264,789,518,727766,0.005,0.995
386046.000,166,321,798,296879,4.000,41.587,924.000,678.611,771092.046,1261.508,1397.472,5386.926,2081.744,6490.192,1059.884,4685.023,430.001,831.839,611.000,703.074,2,2,0,117,486,0,0.000,0.000,1439.000,203.000,166,798,321,296879,0.002,0.998
161540.000,59,109,790,138098,13.000,69.166,1266.000,444.722,859774.669,1039.990,1777.577,5873.078,2618.386,7070.262,1383.194,5078.010,366.048,674.755,826.000,698.591,2,2,3,23,165,0,0.000,0.000,1432.000,95.000,59,790,109,138098,0.002,0.998
699884.000,110,212,766,285258,6.000,52.431,1345.000,329.854,408673.437,460.076,4318.342,34625.017,6439.037,42032.773,3294.265,30081.254,157.216,302.907,888.000,689.618,2,2,3,19,319,0,0.000,0.000,1438.000,195.000,110,766,212,285258,0.001,0.999
687589.000,354,699,769,994460,2.000,29.364,1422.000,149.155,1447418.443,1531.438,1273.754,21958.473,1912.960,26835.875,956.878,19022.364,514.842,1017.017,945.000,682.182,1,2,1,39,1052,0,0.000,0.000,1439.000,690.000,354,769,699,994460,0.002,0.998
387568.000,227,444,785,611853,3.000,36.765,1378.000,225.923,1580723.899,1731.309,1112.337,8202.261,1664.724,9977.526,839.312,7117.275,585.704,1146.129,913.000,676.165,2,2,0,77,670,0,0.000,0.000,1422.000,423.000,227,785,444,611853,0.002,0.998
76926.000,10,10,800,3983,80.000,156.006,398.000,555.482,62176.637,259.990,7179.050,11109.690,9031.500,11685.563,7925.444,10399.481,129.995,131.791,239.000,436.899,0,2,1,8,19,0,0.000,0.000,1415.000,2.000,10,800,10,3983,0.000,1.000
72210.000,10,10,800,3961,80.000,156.006,396.000,554.675,65932.696,276.970,6419.900,10507.948,8123.125,10782.871,7045.889,10111.554,138.485,141.804,238.000,435.986,0,2,1,8,19,0,0.000,0.000,1415.000,2.000,10,800,10,3961,0.000,1.000
287016.000,354,703,791,993684,2.000,28.496,1413.000,190.441,3464876.523,3682.722,504.261,1693.502,764.892,2119.258,375.729,1415.416,1235.744,2449.341,940.000,684.122,2,2,3,45,1054,0,0.000,0.000,1439.000,690.000,354,791,703,993684,0.006,0.994
339947.000,13,14,811,5342,62.000,140.540,381.000,577.836,18099.880,79.424,20166.481,30935.525,24748.364,31798.596,20943.308,29880.182,38.241,41.201,227.000,455.507,2,2,0,9,26,0,0.000,0.000,1440.000,3.000,13,811,14,5342,0.000,1.000
1956154.000,1371,2122,1589,3039293,1.000,26.320,1432.000,102.021,1554520.759,1785.647,1048.630,9614.364,1354.403,10863.270,852.752,8708.050,700.865,1085.074,870.000,703.528,2,2,0,259,3492,0,0.000,0.000,1439.000,2111.000,1371,1589,2122,3039293,0.002,0.998
754751.000,205,231,1532,298101,7.000,54.160,1290.000,410.427,396995.830,577.674,3198.771,12009.251,3435.246,12319.656,3031.778,11725.169,271.699,306.061,687.000,707.590,4,4,6,37,430,0,0.000,0.000,1424.000,208.000,205,1532,231,298101,0.001,0.999
90142.000,84,155,809,207097,9.000,58.416,1336.000,356.299,2306427.636,2651.372,717.770,2780.117,1048.963,3417.691,555.403,2353.763,931.863,1721.228,869.000,696.120,1,2,1,22,237,0,0.000,0.000,1436.000,143.000,84,809,155,207097,0.005,0.995
753374.000,194,210,786,284167,4.000,38.379,1353.000,319.703,378235.777,536.254,3707.290,32064.990,3900.177,32213.541,3583.306,31927.137,257.508,278.799,705.000,712.849,1,2,1,20,402,0,0.000,0.000,1435.000,196.000,194,786,210,284167,0.001,0.999
80034.000,10,10,807,3960,80.000,156.054,396.000,554.642,59562.186,249.894,7425.100,11387.566,9355.500,11602.054,8184.222,11018.389,124.947,127.037,238.000,435.828,0,2,1,8,19,0,0.000,0.000,1415.000,2.000,10,807,10,3960,0.000,1.000
1504430.000,26,37,847,40341,32.000,103.665,1090.000,587.946,27377.811,41.876,39012.317,80075.627,51204.208,85264.452,34135.417,75612.697,17.282,24.596,653.000,691.713,2,2,0,10,62,0,0.000,0.000,1435.000,27.000,26,847,37,40341,0.000,1.000
443831.000,164,315,796,406800,4.000,41.858,1291.000,374.498,918358.564,1079.240,1829.827,16316.553,2710.630,19732.437,1392.882,14216.480,369.510,709.990,850.000,682.292,2,2,0,58,478,0,0.000,0.000,1425.000,275.000,164,796,315,406800,0.002,0.998
67682.000,13,15,786,4078,60.000,140.347,271.000,494.462,71865.489,413.699,3906.750,5116.932,4817.818,5362.863,4028.071,4846.759,192.704,221.625,173.000,388.155,2,2,3,9,25,0,0.000,0.000,1440.000,2.000,13,786,15,4078,0.001,0.999
751346.000,16,20,788,14476,49.000,133.684,723.000,682.884,20315.540,47.914,39145.278,95197.770,50312.571,101423.192,37097.579,89803.126,21.303,26.619,424.000,615.577,2,2,3,7,33,0,0.000,0.000,1440.000,9.000,16,788,20,14476,0.000,1.000
823254.000,94,181,782,244920,8.000,56.840,1353.000,329.330,298452.240,334.040,5699.811,26543.962,8520.326,31975.337,4353.211,23157.090,114.196,219.859,893.000,692.363,2,2,3,32,272,0,0.000,0.000,1439.000,169.000,94,782,181,244920,0.000,1.000
1922230.000,164,185,2232,229388,13.000,83.149,1239.000,465.479,120495.466,181.560,10982.539,99449.835,11825.543,102610.624,10419.391,96576.494,85.375,96.242,663.000,701.919,4,4,6,31,343,0,0.000,0.000,1435.000,156.000,164,2232,185,229388,0.000,1.000
88743.000,13,14,786,4077,60.000,140.347,291.000,506.233,54798.688,304.249,5676.074,9340.097,6947.818,9545.973,5909.846,9084.286,146.908,157.759,180.000,393.780,2,2,3,9,24,0,0.000,0.000,1440.000,2.000,13,786,14,4077,0.000,1.000
300346.000,150,163,849,210163,5.000,43.966,1289.000,367.361,702563.044,1042.131,1820.403,9111.923,1925.764,8344.610,1757.858,9759.618,499.424,543.118,674.000,694.586,2,2,0,49,312,0,0.000,0.000,1405.000,146.000,150,849,163,210163,0.001,0.999
72133.000,28,45,763,49226,27.000,102.251,1093.000,591.618,693011.520,1012.019,1638.740,3539.794,2275.077,4147.652,1374.455,3075.675,389.008,623.848,684.000,699.038,2,2,3,14,70,0,0.000,0.000,1440.000,33.000,28,763,45,49226,0.002,0.998
243893.000,11,11,787,4356,71.000,157.339,396.000,605.255,21087.116,90.203,21569.136,38118.520,26356.000,34537.923,23731.700,40765.921,45.102,45.110,233.000,470.071,2,2,0,6,21,0,0.000,0.000,1375.000,3.000,11,787,11,4356,0.000,1.000
131677.000,25,40,876,44430,35.000,115.239,1110.000,579.469,344069.200,493.632,3901.723,13609.359,5518.826,15761.142,3248.179,12081.976,189.859,304.238,697.000,696.736,2,2,0,8,64,0,0.000,0.000,1440.000,30.000,25,876,40,44430,0.001,0.999
1398416.000,161,311,805,297266,5.000,42.299,955.000,667.059,213149.020,337.525,5742.953,68005.555,8528.189,82558.512,4369.974,59118.884,115.130,222.416,631.000,704.976,2,2,0,106,471,0,0.000,0.000,1438.000,203.000,161,805,311,297266,0.000,1.000
149987.000,171,329,782,455280,4.000,40.820,1383.000,265.867,3040676.859,3333.622,541.600,1862.852,795.574,2247.055,415.695,1614.789,1141.385,2193.523,912.000,689.329,2,2,3,40,497,0,0.000,0.000,1438.000,315.000,171,782,329,455280,0.004,0.996
365268.000,164,317,808,297229,4.000,41.963,937.000,672.993,815940.624,1316.841,1337.108,5195.383,1989.599,6345.966,1015.297,4456.731,448.985,868.203,619.000,703.256,2,2,0,115,480,0,0.000,0.000,1438.000,203.000,164,808,317,297229,0.002,0.998
67219.000,13,15,792,4077,60.000,140.457,271.000,494.433,72434.877,416.549,3980.643,5495.730,5053.545,5667.833,3990.643,5271.520,193.900,223.151,173.000,388.081,2,2,3,9,25,0,0.000,0.000,1440.000,2.000,13,792,15,4077,0.001,0.999
43551.000,10,11,765,5753,76.000,163.384,523.000,621.851,149663.613,482.193,2771.476,5212.713,3641.625,5526.641,2906.800,4883.771,229.616,253.790,310.000,513.809,1,2,1,6,20,0,0.000,0.000,1440.000,3.000,10,765,11,5753,0.001,0.999
814717.000,1067,2124,880,3040776,0.000,18.379,1431.000,104.360,3733389.631,3916.697,472.703,760.894,733.231,960.785,342.677,596.122,1311.610,2607.040,953.000,680.444,2,2,3,81,3188,0,0.000,0.000,1439.000,2110.000,1067,880,2124,3040776,0.005,0.995
181914.000,263,518,779,726698,2.000,34.055,1402.000,209.318,3999016.019,4293.237,443.808,3040.448,670.429,3783.388,331.977,2578.086,1445.738,2851.120,931.000,683.497,1,2,1,33,779,0,0.000,0.000,1438.000,502.000,263,779,518,726698,0.006,0.994
949060.000,239,467,768,646754,3.000,35.692,1384.000,247.434,682277.201,743.894,2645.248,19093.818,3945.662,23163.590,2000.908,16608.234,251.973,492.066,917.000,684.414,2,2,3,55,703,0,0.000,0.000,1436.000,446.000,239,768,467,646754,0.001,0.999
285768.000,24,31,1580,18797,65.000,150.485,606.000,669.003,71306.094,192.464,10259.909,33511.523,12822.727,34217.061,9406.500,32900.378,83.984,108.525,370.000,577.640,4,4,0,14,53,0,0.000,0.000,1433.000,12.000,24,1580,31,18797,0.000,1.000
121519.000,172,330,759,456761,4.000,41.818,1384.000,263.869,3765007.941,4131.041,431.880,1670.029,640.506,2037.300,328.018,1432.537,1417.878,2715.625,911.000,689.292,2,2,3,32,499,0,0.000,0.000,1438.000,316.000,172,759,330,456761,0.005,0.995
531778.000,171,329,790,407074,4.000,40.916,1237.000,441.067,766981.710,940.242,2104.932,15099.449,3119.769,18248.590,1601.296,13156.723,321.563,618.867,815.000,685.947,2,2,0,66,499,0,0.000,0.000,1432.000,271.000,171,790,329,407074,0.001,0.999
872488.000,72,117,790,144782,10.000,65.149,1237.000,462.414,166846.994,216.622,9190.085,45371.244,12408.157,51118.597,7485.819,41409.504,82.523,134.118,770.000,699.077,2,2,0,18,188,0,0.000,0.000,1439.000,97.000,72,790,117,144782,0.000,1.000
449055.000,168,327,786,297533,4.000,42.729,909.000,682.440,664326.196,1102.315,1614.634,6303.188,2413.078,7671.070,1222.923,5433.107,374.119,728.545,602.000,701.420,2,2,0,124,494,0,0.000,0.000,1437.000,204.000,168,786,327,297533,0.002,0.998
452365.000,131,165,775,218574,5.000,48.344,1324.000,358.937,484893.836,654.339,3023.078,27144.134,3472.070,28847.201,2725.207,25720.620,289.701,364.750,741.000,708.448,2,2,3,20,293,0,0.000,0.000,1434.000,150.000,131,775,165,218574,0.001,0.999
644486.000,126,231,1520,298109,12.000,68.527,1290.000,410.963,464911.573,553.930,3290.843,11279.572,4739.218,13485.659,2552.904,9802.970,195.616,358.425,839.000,695.837,4,4,6,35,351,0,0.000,0.000,1426.000,207.000,126,1520,231,298109,0.001,0.999
929523.000,191,214,786,284502,4.000,38.678,1329.000,355.929,306918.710,435.707,4565.627,42079.003,4891.407,43898.705,4340.859,40393.967,205.558,230.226,704.000,710.882,2,2,3,24,402,0,0.000,0.000,1434.000,196.000,191,786,214,284502,0.001,0.999
2141828.000,1375,2127,1583,3046643,1.000,26.132,1432.000,103.334,1423188.977,1635.052,1156.962,14871.590,1490.946,16774.589,942.904,13496.434,641.975,993.465,870.000,703.729,2,2,0,251,3501,0,0.000,0.000,1440.000,2115.000,1375,1583,2127,3046643,0.002,0.998
88659.000,148,288,787,398666,5.000,45.528,1384.000,267.580,4505498.596,4917.718,387.284,1119.528,580.623,1439.990,292.979,898.986,1674.682,3248.401,916.000,688.730,2,2,3,15,433,0,0.000,0.000,1440.000,275.000,148,787,288,398666,0.006,0.994
85470.000,148,288,794,398682,5.000,45.725,1384.000,267.058,4673873.874,5101.205,370.732,1388.059,556.377,1839.788,280.167,1076.669,1737.273,3369.603,916.000,688.604,2,2,3,13,433,0,0.000,0.000,1439.000,275.000,148,794,288,398682,0.007,0.993
234165.000,13,14,794,3843,61.000,140.458,274.000,501.905,19802.276,115.303,12922.889,23921.374,15844.455,24689.192,13433.000,23090.424,55.551,59.787,171.000,388.455,2,2,3,9,24,0,0.000,0.000,1440.000,2.000,13,794,14,3843,0.000,1.000
714574.000,15,20,785,14476,52.000,137.415,723.000,682.884,21356.780,48.980,38172.714,84273.409,51378.462,90819.062,35164.474,78673.167,20.994,27.989,436.000,620.098,2,2,3,7,32,0,0.000,0.000,1440.000,9.000,15,785,20,14476,0.000,1.000
364809.000,17,22,779,16917,45.000,129.474,768.000,686.771,48507.575,106.905,16366.282,39532.042,21268.600,42603.720,15202.667,36933.069,46.611,60.306,453.000,633.697,2,2,3,7,36,0,0.000,0.000,1440.000,11.000,17,779,22,16917,0.000,1.000
134228.000,171,330,782,455471,4.000,40.820,1380.000,273.860,3399089.609,3732.455,483.894,1724.074,721.047,2116.477,366.486,1468.203,1275.177,2458.503,910.000,689.502,2,2,3,38,498,0,0.000,0.000,1440.000,314.000,171,782,330,455471,0.005,0.995
289548.000,13,15,784,5101,60.000,140.315,340.000,563.060,20324.782,96.702,15729.393,29446.587,19978.636,30747.687,15761.286,28131.430,44.926,51.805,210.000,444.830,2,2,3,9,25,0,0.000,0.000,1375.000,3.000,13,784,15,5101,0.000,1.000
1481961.000,23,37,817,40961,35.000,114.524,1107.000,578.870,28191.025,40.487,40948.317,82969.113,58498.381,92189.977,34123.139,75600.721,15.520,24.969,696.000,694.900,2,2,0,8,59,0,0.000,0.000,1430.000,28.000,23,817,37,40961,0.000,1.000
300486.000,232,451,844,614932,3.000,35.362,1363.000,252.401,2049266.854,2272.984,833.578,6153.108,1242.743,7545.286,630.007,5290.231,772.083,1501.601,901.000,676.207,2,2,0,76,682,0,0.000,0.000,1415.000,428.000,232,844,451,614932,0.003,0.997
215192.000,27,45,757,49228,28.000,103.711,1093.000,591.575,232280.940,334.585,5604.903,27093.507,8067.120,31604.221,4588.068,24065.385,125.525,209.116,694.000,699.223,2,2,3,9,69,0,0.000,0.000,1440.000,33.000,27,757,45,49228,0.000,1.000
283057.000,13,15,791,5100,60.000,140.437,340.000,562.953,20812.063,98.920,15336.214,28829.143,19507.000,30141.685,15345.500,27507.015,45.957,52.993,210.000,444.679,2,2,3,10,25,0,0.000,0.000,1375.000,3.000,13,791,15,5100,0.000,1.000
806845.000,113,218,769,286001,6.000,51.827,1311.000,369.489,355421.425,410.240,4846.205,35672.406,7226.486,44286.899,3695.641,30264.808,140.098,270.188,866.000,688.339,2,2,3,32,328,0,0.000,0.000,1437.000,194.000,113,769,218,286001,0.000,1.000
102499.000,12,14,795,3883,66.000,145.267,277.000,490.505,45639.470,253.661,7563.654,17142.794,9834.400,18546.843,7562.385,15854.428,117.074,136.820,179.000,386.941,2,2,0,9,25,0,0.000,0.000,1440.000,2.000,12,795,14,3883,0.000,1.000
371660.000,162,316,771,408206,4.000,43.396,1291.000,371.837,1100406.285,1286.122,1534.029,17078.269,2294.925,20889.436,1162.152,14755.875,435.882,850.768,855.000,680.564,2,2,0,55,477,0,0.000,0.000,1430.000,273.000,162,771,316,408206,0.002,0.998
282310.000,13,15,784,5099,60.000,140.315,339.000,562.847,20838.794,99.182,15296.393,28352.404,19450.091,29734.513,15310.571,26967.081,46.076,53.133,210.000,444.664,2,2,3,10,25,0,0.000,0.000,1375.000,3.000,13,784,15,5099,0.000,1.000
1025901.000,298,595,794,835826,2.000,31.084,1404.000,214.952,815497.792,870.454,2263.716,39305.090,3420.392,48229.645,1698.758,33979.629,290.537,579.978,936.000,684.256,2,2,3,42,890,0,0.000,0.000,1438.000,580.000,298,794,595,835826,0.001,0.999
746528.000,15,20,785,14476,52.000,137.415,723.000,682.884,20442.636,46.884,40214.143,94266.970,54125.769,101917.924,37045.263,87845.325,20.096,26.791,436.000,620.098,2,2,3,7,32,0,0.000,0.000,1440.000,9.000,15,785,20,14476,0.000,1.000
400092.000,16,22,779,16917,48.000,133.092,768.000,686.771,44229.827,94.978,18666.316,43654.655,25325.786,47659.924,16893.286,40363.266,40.001,54.987,465.000,637.635,2,2,3,7,35,0,0.000,0.000,1440.000,11.000,16,779,22,16917,0.000,1.000
929992.000,200,213,782,284142,3.000,37.771,1334.000,350.345,306372.528,444.090,4477.685,36649.365,4668.399,37274.892,4362.929,36054.694,215.121,229.034,689.000,711.222,2,2,3,29,410,0,0.000,0.000,1434.000,196.000,200,782,213,284142,0.001,0.999
232009.000,13,15,788,3843,60.000,140.381,256.000,487.922,19960.433,120.685,12583.750,23514.504,15996.727,24563.093,12598.643,22453.700,56.093,64.653,165.000,381.609,2,2,3,10,25,0,0.000,0.000,1432.000,2.000,13,788,15,3843,0.000,1.000
564725.000,63,117,1322,146563,20.000,92.880,1252.000,464.243,261870.822,318.739,6200.728,40230.697,9156.459,48354.302,4806.784,35121.872,111.559,207.509,821.000,698.709,0,2,1,18,179,0,0.000,0.000,1434.000,101.000,63,1322,117,146563,0.001,0.999
233663.000,351,699,769,993831,2.000,29.489,1421.000,154.555,4256557.521,4493.651,412.276,1104.620,627.848,1380.659,306.262,917.983,1502.819,2991.488,947.000,681.664,1,2,1,34,1049,0,0.000,0.000,1439.000,690.000,351,769,699,993831,0.006,0.994
471167.000,82,158,798,210197,9.000,61.403,1330.000,359.074,447813.620,509.374,3884.221,33064.035,5828.962,40156.901,2967.490,28737.220,174.036,335.424,879.000,691.699,2,2,0,13,239,0,0.000,0.000,1438.000,144.000,82,798,158,210197,0.001,0.999
286630.000,13,15,791,5100,60.000,140.437,340.000,562.953,20552.629,97.687,15924.429,26373.911,20250.727,27479.802,15937.571,25180.998,45.386,52.332,210.000,444.679,2,2,3,10,25,0,0.000,0.000,1375.000,3.000,13,791,15,5100,0.000,1.000
703714.000,192,231,1538,298114,8.000,56.033,1290.000,409.617,425815.033,601.096,3111.584,11243.419,3464.074,11724.899,2860.983,10821.899,272.898,328.258,708.000,707.650,4,4,6,42,417,0,0.000,0.000,1424.000,208.000,192,1538,231,298114,0.001,0.999
315683.000,30,51,784,59949,26.000,99.413,1175.000,505.939,192386.033,256.587,7488.519,22655.514,10833.464,26353.782,6064.660,20086.800,95.032,161.615,749.000,687.578,2,2,0,24,80,0,0.000,0.000,1404.000,42.000,30,784,51,59949,0.000,1.000
80736.000,146,291,781,398682,5.000,45.673,1370.000,285.034,4947768.034,5412.703,347.952,1117.723,529.944,1475.886,261.183,874.108,1812.134,3604.340,914.000,684.930,2,2,3,21,434,0,0.000,0.000,1439.000,273.000,146,781,291,398682,0.007,0.993
353788.000,159,310,774,407620,4.000,43.884,1314.000,340.333,1154346.671,1325.653,1485.793,15406.059,2223.580,18841.343,1125.356,13310.280,449.422,876.598,870.000,679.545,2,2,0,45,468,0,0.000,0.000,1429.000,275.000,159,774,310,407620,0.002,0.998
2025166.000,1066,2122,1589,3040400,1.000,29.847,1432.000,99.327,1502093.656,1574.192,1195.332,13292.017,1816.867,16254.990,885.229,11509.553,526.377,1048.002,954.000,680.316,2,2,0,281,3187,0,0.000,0.000,1439.000,2111.000,1066,1589,2122,3040400,0.002,0.998
672532.000,15,20,784,14476,52.000,137.345,723.000,682.884,22690.370,52.042,36180.743,82336.311,48692.462,88886.638,33332.842,76789.723,22.308,29.738,436.000,620.109,2,2,3,7,32,0,0.000,0.000,1440.000,9.000,15,784,20,14476,0.000,1.000
343985.000,16,22,778,16917,48.000,133.025,768.000,686.771,51441.197,110.470,16013.947,38580.030,21726.000,42198.960,14493.619,35629.575,46.532,63.956,465.000,637.647,2,2,3,8,35,0,0.000,0.000,1440.000,11.000,16,778,22,16917,0.000,1.000
284209.000,31,51,784,59870,25.000,97.864,1173.000,504.271,213413.368,288.520,6587.317,19915.146,9304.897,22807.526,5406.360,17867.967,109.075,179.551,739.000,686.938,2,2,0,25,81,0,0.000,0.000,1402.000,42.000,31,784,51,59870,0.000,1.000
81400.000,85,157,802,207097,9.000,57.957,1319.000,384.044,2554041.769,2972.973,639.793,2789.455,933.578,3472.553,495.788,2332.062,1046.012,1928.747,859.000,698.350,2,2,3,22,239,0,0.000,0.000,1437.000,143.000,85,802,157,207097,0.004,0.996
1364656.000,454,474,762,655371,1.000,25.836,1382.000,245.625,480804.686,680.025,2922.200,31711.601,3000.611,31984.986,2865.805,31447.989,332.685,347.402,707.000,712.519,2,2,0,38,927,0,0.000,0.000,1434.000,452.000,454,762,474,655371,0.001,0.999
651840.000,15,20,785,14476,52.000,137.415,723.000,682.884,23412.187,53.694,34778.886,75948.088,46807.923,76482.712,32039.895,74872.210,23.017,30.682,436.000,620.098,2,2,3,7,32,0,0.000,0.000,1440.000,9.000,15,785,20,14476,0.000,1.000
351275.000,17,22,779,16917,45.000,129.474,768.000,686.771,50376.486,111.024,15937.128,39274.584,20705.467,42266.244,14807.905,36752.313,48.424,62.629,453.000,633.697,2,2,3,7,36,0,0.000,0.000,1440.000,11.000,17,779,22,16917,0.000,1.000
186690.000,302,599,773,850176,2.000,31.867,1419.000,162.062,4558085.596,4826.182,378.553,1156.255,576.323,1415.460,281.236,986.620,1617.655,3217.628,944.000,681.969,1,2,1,42,900,0,0.000,0.000,1439.000,589.000,302,773,599,850176,0.006,0.994
396023.000,165,324,785,297532,4.000,43.089,918.000,680.161,753282.006,1234.777,1441.192,5662.274,2166.951,6934.884,1088.328,4856.021,416.642,818.473,610.000,702.658,2,2,0,120,488,0,0.000,0.000,1437.000,204.000,165,785,324,297532,0.002,0.998
1420285.000,23,37,804,40960,34.000,113.685,1107.000,578.817,29405.366,42.245,40962.100,82851.296,58519.810,92041.759,34133.611,75500.088,16.194,26.055,696.000,695.017,2,2,0,8,59,0,0.000,0.000,1430.000,28.000,23,804,37,40960,0.000,1.000
420334.000,279,323,765,407628,2.000,32.992,1262.000,411.720,971591.639,1432.194,1377.043,11111.600,1497.466,11577.165,1286.280,10693.926,663.758,768.907,678.000,696.974,2,2,0,55,601,0,0.000,0.000,1434.000,271.000,279,765,323,407628,0.002,0.998
402141.000,85,159,788,212438,9.000,59.951,1336.000,298.216,530226.960,606.752,3172.230,20088.604,4677.530,24108.833,2441.703,17563.820,211.369,397.437,873.000,677.363,2,2,0,54,243,0,0.000,0.000,1401.000,151.000,85,788,159,212438,0.001,0.999
85428.000,148,288,791,398682,5.000,45.640,1384.000,267.407,4676136.630,5103.713,369.241,1096.867,557.288,1433.226,277.439,862.425,1736.987,3371.260,916.000,688.701,2,2,3,14,433,0,0.000,0.000,1440.000,275.000,148,791,288,398682,0.006,0.994
216888.000,261,517,785,725073,3.000,33.105,1402.000,219.096,3346695.068,3587.105,518.722,1788.938,783.892,2173.592,388.640,1543.705,1206.752,2383.719,932.000,684.742,2,2,3,42,775,0,0.000,0.000,1439.000,502.000,261,785,517,725073,0.005,0.995
462686.000,170,330,774,407692,4.000,42.444,1235.000,432.511,882814.695,1080.646,1818.326,11727.849,2710.923,14299.569,1379.112,10137.209,367.420,713.509,816.000,681.214,2,2,0,72,499,0,0.000,0.000,1429.000,269.000,170,774,330,407692,0.001,0.999
40215.000,11,11,765,5753,69.000,157.030,523.000,621.851,162078.826,547.060,2592.182,4866.426,3168.111,5198.261,2851.500,4506.718,273.530,274.684,296.000,506.142,1,2,1,6,21,0,0.000,0.000,1440.000,3.000,11,765,11,5753,0.001,0.999
815027.000,1066,2123,880,3040760,0.000,18.388,1432.000,99.124,3731949.984,3912.754,473.288,865.653,734.145,1077.928,343.160,701.023,1308.703,2604.822,953.000,680.185,2,2,3,79,3186,0,0.000,0.000,1440.000,2109.000,1066,880,2123,3040760,0.005,0.995
247898.000,27,45,767,49228,28.000,104.277,1093.000,591.575,201675.689,290.442,6557.806,32552.700,9440.000,37969.459,5367.318,28922.219,108.961,181.526,694.000,699.121,2,2,3,8,69,0,0.000,0.000,1440.000,33.000,27,767,45,49228,0.000,1.000
